Pair,bin,cl,variable,est,Kraken,k,D,error,confidence
Medium,15-25,20,ucseq_Dros_sech_plant.1,0.024320545,TRUE,32,0.021215276,0.146369477,0.05
Medium,15-25,15,ucseq_Dros_sech_plant.1,0.023083536,TRUE,32,0.021215276,0.088062019,0.05
Medium,15-25,10,ucseq_Dros_sech_plant.1,0.022104223,TRUE,32,0.021215276,0.041901281,0.05
Medium,15-25,5,ucseq_Dros_sech_plant.1,0.02147333,TRUE,32,0.021215276,0.012163601,0.05
Medium,15-25,2,ucseq_Dros_sech_plant.1,0.02125975,TRUE,32,0.021215276,0.002096317,0.05
Medium,15-25,1,ucseq_Dros_sech_plant.1,0.021241563,TRUE,32,0.021215276,0.001239039,0.05
Medium,15-25,0,ucseq_Dros_sech_plant.1,0.021218306,TRUE,32,0.021215276,0.000142834,0.05
Medium,00-05,60,ucseq_Dros_sech_plant.3,0.022819273,TRUE,28,0.021215276,0.075605752,0.05
Medium,00-05,50,ucseq_Dros_sech_plant.3,0.021928908,TRUE,28,0.021215276,0.03363767,0.05
Medium,00-05,40,ucseq_Dros_sech_plant.3,0.021382027,TRUE,28,0.021215276,0.007859968,0.05
Medium,00-05,30,ucseq_Dros_sech_plant.3,0.021127731,TRUE,28,0.021215276,-0.004126497,0.05
Medium,00-05,25,ucseq_Dros_sech_plant.3,0.021069574,TRUE,28,0.021215276,-0.006867781,0.05
Medium,00-05,20,ucseq_Dros_sech_plant.3,0.021069116,TRUE,28,0.021215276,-0.006889372,0.05
Medium,00-05,15,ucseq_Dros_sech_plant.3,0.021015894,TRUE,28,0.021215276,-0.009398045,0.05
Medium,00-05,10,ucseq_Dros_sech_plant.3,0.021016923,TRUE,28,0.021215276,-0.009349521,0.05
Medium,00-05,5,ucseq_Dros_sech_plant.3,0.021034135,TRUE,28,0.021215276,-0.008538219,0.05
Medium,00-05,2,ucseq_Dros_sech_plant.3,0.021034418,TRUE,28,0.021215276,-0.008524906,0.05
Medium,00-05,1,ucseq_Dros_sech_plant.3,0.021054329,TRUE,28,0.021215276,-0.007586352,0.05
Medium,00-05,0,ucseq_Dros_sech_plant.3,0.021054228,TRUE,28,0.021215276,-0.007591147,0.05
Medium,00-00,25,ucseq_Dros_sech_plant.3,0.020837011,TRUE,28,0.021215276,-0.017829831,0.05
Medium,00-00,20,ucseq_Dros_sech_plant.3,0.020918707,TRUE,28,0.021215276,-0.013979022,0.05
Medium,00-00,15,ucseq_Dros_sech_plant.3,0.020928437,TRUE,28,0.021215276,-0.013520395,0.05
Medium,00-00,10,ucseq_Dros_sech_plant.3,0.02097187,TRUE,28,0.021215276,-0.011473142,0.05
Medium,00-00,5,ucseq_Dros_sech_plant.3,0.021021524,TRUE,28,0.021215276,-0.009132643,0.05
Medium,00-00,2,ucseq_Dros_sech_plant.3,0.02103165,TRUE,28,0.021215276,-0.008655371,0.05
Medium,00-00,1,ucseq_Dros_sech_plant.3,0.021053305,TRUE,28,0.021215276,-0.00763466,0.05
Medium,00-00,0,ucseq_Dros_sech_plant.3,0.021054228,TRUE,28,0.021215276,-0.007591147,0.05
Medium,15-May,25,ucseq_Dros_sech_plant.3,0.023041607,TRUE,28,0.021215276,0.086085645,0.05
Medium,15-May,20,ucseq_Dros_sech_plant.3,0.022389173,TRUE,28,0.021215276,0.055332612,0.05
Medium,15-May,15,ucseq_Dros_sech_plant.3,0.021815243,TRUE,28,0.021215276,0.028279946,0.05
Medium,15-May,10,ucseq_Dros_sech_plant.3,0.021388438,TRUE,28,0.021215276,0.008162145,0.05
Medium,15-May,5,ucseq_Dros_sech_plant.3,0.021146799,TRUE,28,0.021215276,-0.003227721,0.05
Medium,15-May,2,ucseq_Dros_sech_plant.3,0.021058269,TRUE,28,0.021215276,-0.007400638,0.05
Medium,15-May,1,ucseq_Dros_sech_plant.3,0.021063172,TRUE,28,0.021215276,-0.007169544,0.05
Medium,15-May,0,ucseq_Dros_sech_plant.3,0.021054228,TRUE,28,0.021215276,-0.007591147,0.05
Medium,15-25,25,ucseq_Dros_sech_plant.3,0.025327235,TRUE,28,0.021215276,0.193820659,0.05
Medium,15-25,20,ucseq_Dros_sech_plant.3,0.02405599,TRUE,28,0.021215276,0.133899437,0.05
Medium,15-25,15,ucseq_Dros_sech_plant.3,0.022840572,TRUE,28,0.021215276,0.076609706,0.05
Medium,15-25,10,ucseq_Dros_sech_plant.3,0.021902197,TRUE,28,0.021215276,0.032378614,0.05
Medium,15-25,5,ucseq_Dros_sech_plant.3,0.021297938,TRUE,28,0.021215276,0.003896323,0.05
Medium,15-25,2,ucseq_Dros_sech_plant.3,0.021094251,TRUE,28,0.021215276,-0.005704608,0.05
Medium,15-25,1,ucseq_Dros_sech_plant.3,0.021077767,TRUE,28,0.021215276,-0.006481589,0.05
Medium,15-25,0,ucseq_Dros_sech_plant.3,0.021054228,TRUE,28,0.021215276,-0.007591147,0.05
Small,00-05,60,Drosophila_sim_WXD1_downSmpld_bk,0.021406951,FALSE,None,0.001933919,10.06920766,0.05
Small,00-05,50,Drosophila_sim_WXD1_downSmpld_bk,0.015437019,FALSE,None,0.001933919,6.98224693,0.05
Small,00-05,40,Drosophila_sim_WXD1_downSmpld_bk,0.010954114,FALSE,None,0.001933919,4.664205171,0.05
Small,00-05,30,Drosophila_sim_WXD1_downSmpld_bk,0.007431677,FALSE,None,0.001933919,2.842806757,0.05
Small,00-05,25,Drosophila_sim_WXD1_downSmpld_bk,0.005931698,FALSE,None,0.001933919,2.067190508,0.05
Small,00-05,20,Drosophila_sim_WXD1_downSmpld_bk,0.004581235,FALSE,None,0.001933919,1.368886701,0.05
Small,00-05,15,Drosophila_sim_WXD1_downSmpld_bk,0.003468368,FALSE,None,0.001933919,0.79344016,0.05
Small,00-05,10,Drosophila_sim_WXD1_downSmpld_bk,0.002633814,FALSE,None,0.001933919,0.361905023,0.05
Small,00-05,5,Drosophila_sim_WXD1_downSmpld_bk,0.002119784,FALSE,None,0.001933919,0.096107955,0.05
Small,00-05,2,Drosophila_sim_WXD1_downSmpld_bk,0.001973144,FALSE,None,0.001933919,0.020282649,0.05
Small,00-05,1,Drosophila_sim_WXD1_downSmpld_bk,0.001948023,FALSE,None,0.001933919,0.007292963,0.05
Small,00-05,0,Drosophila_sim_WXD1_downSmpld_bk,0.001933919,FALSE,None,0.001933919,0,0.05
Small,00-00,25,Drosophila_sim_WXD1_downSmpld_bk,0.006984005,FALSE,None,0.001933919,2.611322398,0.05
Small,00-00,20,Drosophila_sim_WXD1_downSmpld_bk,0.005445228,FALSE,None,0.001933919,1.815644295,0.05
Small,00-00,15,Drosophila_sim_WXD1_downSmpld_bk,0.004061098,FALSE,None,0.001933919,1.099931797,0.05
Small,00-00,10,Drosophila_sim_WXD1_downSmpld_bk,0.002911352,FALSE,None,0.001933919,0.505415687,0.05
Small,00-00,5,Drosophila_sim_WXD1_downSmpld_bk,0.00219623,FALSE,None,0.001933919,0.135637015,0.05
Small,00-00,2,Drosophila_sim_WXD1_downSmpld_bk,0.001985133,FALSE,None,0.001933919,0.026481978,0.05
Small,00-00,1,Drosophila_sim_WXD1_downSmpld_bk,0.001953076,FALSE,None,0.001933919,0.009905792,0.05
Small,00-00,0,Drosophila_sim_WXD1_downSmpld_bk,0.001933919,FALSE,None,0.001933919,0,0.05
Small,15-May,25,Drosophila_sim_WXD1_downSmpld_bk,0.006960914,FALSE,None,0.001933919,2.599382394,0.05
Small,15-May,20,Drosophila_sim_WXD1_downSmpld_bk,0.005412172,FALSE,None,0.001933919,1.798551542,0.05
Small,15-May,15,Drosophila_sim_WXD1_downSmpld_bk,0.004038624,FALSE,None,0.001933919,1.088310834,0.05
Small,15-May,10,Drosophila_sim_WXD1_downSmpld_bk,0.002904186,FALSE,None,0.001933919,0.501710258,0.05
Small,15-May,5,Drosophila_sim_WXD1_downSmpld_bk,0.002199336,FALSE,None,0.001933919,0.13724308,0.05
Small,15-May,2,Drosophila_sim_WXD1_downSmpld_bk,0.001986026,FALSE,None,0.001933919,0.026943734,0.05
Small,15-May,1,Drosophila_sim_WXD1_downSmpld_bk,0.001951613,FALSE,None,0.001933919,0.009149297,0.05
Small,15-May,0,Drosophila_sim_WXD1_downSmpld_bk,0.001933919,FALSE,None,0.001933919,0,0.05
Small,15-25,25,Drosophila_sim_WXD1_downSmpld_bk,0.007055547,FALSE,None,0.001933919,2.648315674,0.05
Small,15-25,20,Drosophila_sim_WXD1_downSmpld_bk,0.005517467,FALSE,None,0.001933919,1.85299798,0.05
Small,15-25,15,Drosophila_sim_WXD1_downSmpld_bk,0.004107228,FALSE,None,0.001933919,1.123784916,0.05
Small,15-25,10,Drosophila_sim_WXD1_downSmpld_bk,0.002957815,FALSE,None,0.001933919,0.529440995,0.05
Small,15-25,5,Drosophila_sim_WXD1_downSmpld_bk,0.002212017,FALSE,None,0.001933919,0.143800232,0.05
Small,15-25,2,Drosophila_sim_WXD1_downSmpld_bk,0.001990353,FALSE,None,0.001933919,0.02918116,0.05
Small,15-25,1,Drosophila_sim_WXD1_downSmpld_bk,0.001953692,FALSE,None,0.001933919,0.010224317,0.05
Small,15-25,0,Drosophila_sim_WXD1_downSmpld_bk,0.001933919,FALSE,None,0.001933919,0,0.05
Small,00-05,60,ucseq_Drosophila_sim_WXD1_downSmpld,0.004238577,TRUE,35,0.001933919,1.191703227,0.05
Small,00-05,50,ucseq_Drosophila_sim_WXD1_downSmpld,0.003074162,TRUE,35,0.001933919,0.589602481,0.05
Small,00-05,40,ucseq_Drosophila_sim_WXD1_downSmpld,0.002475791,TRUE,35,0.001933919,0.280193957,0.05
Small,00-05,30,ucseq_Drosophila_sim_WXD1_downSmpld,0.002138535,TRUE,35,0.001933919,0.105803748,0.05
Small,00-05,25,ucseq_Drosophila_sim_WXD1_downSmpld,0.002066988,TRUE,35,0.001933919,0.068808064,0.05
Small,00-05,20,ucseq_Drosophila_sim_WXD1_downSmpld,0.002000072,TRUE,35,0.001933919,0.034206862,0.05
Small,00-05,15,ucseq_Drosophila_sim_WXD1_downSmpld,0.001936059,TRUE,35,0.001933919,0.00110662,0.05
Small,00-05,10,ucseq_Drosophila_sim_WXD1_downSmpld,0.001905123,TRUE,35,0.001933919,-0.014890212,0.05
Small,00-05,5,ucseq_Drosophila_sim_WXD1_downSmpld,0.001906359,TRUE,35,0.001933919,-0.014251027,0.05
Small,00-05,2,ucseq_Drosophila_sim_WXD1_downSmpld,0.001918136,TRUE,35,0.001933919,-0.00816115,0.05
Small,00-05,1,ucseq_Drosophila_sim_WXD1_downSmpld,0.001925794,TRUE,35,0.001933919,-0.004201426,0.05
Small,00-05,0,ucseq_Drosophila_sim_WXD1_downSmpld,0.001927786,TRUE,35,0.001933919,-0.003171244,0.05
Small,00-00,25,ucseq_Drosophila_sim_WXD1_downSmpld,0.001815878,TRUE,35,0.001933919,-0.061037002,0.05
Small,00-00,20,ucseq_Drosophila_sim_WXD1_downSmpld,0.001843449,TRUE,35,0.001933919,-0.046780531,0.05
Small,00-00,15,ucseq_Drosophila_sim_WXD1_downSmpld,0.001848686,TRUE,35,0.001933919,-0.044072532,0.05
Small,00-00,10,ucseq_Drosophila_sim_WXD1_downSmpld,0.00185998,TRUE,35,0.001933919,-0.038232774,0.05
Small,00-00,5,ucseq_Drosophila_sim_WXD1_downSmpld,0.001894457,TRUE,35,0.001933919,-0.020405188,0.05
Small,00-00,2,ucseq_Drosophila_sim_WXD1_downSmpld,0.001913617,TRUE,35,0.001933919,-0.010497782,0.05
Small,00-00,1,ucseq_Drosophila_sim_WXD1_downSmpld,0.001924506,TRUE,35,0.001933919,-0.004867069,0.05
Small,00-00,0,ucseq_Drosophila_sim_WXD1_downSmpld,0.001927786,TRUE,35,0.001933919,-0.003171244,0.05
Small,15-May,25,ucseq_Drosophila_sim_WXD1_downSmpld,0.004450905,TRUE,35,0.001933919,1.301494993,0.05
Small,15-May,20,ucseq_Drosophila_sim_WXD1_downSmpld,0.003604031,TRUE,35,0.001933919,0.863589268,0.05
Small,15-May,15,ucseq_Drosophila_sim_WXD1_downSmpld,0.002903142,TRUE,35,0.001933919,0.501170278,0.05
Small,15-May,10,ucseq_Drosophila_sim_WXD1_downSmpld,0.002351897,TRUE,35,0.001933919,0.216129992,0.05
Small,15-May,5,ucseq_Drosophila_sim_WXD1_downSmpld,0.002040128,TRUE,35,0.001933919,0.054919225,0.05
Small,15-May,2,ucseq_Drosophila_sim_WXD1_downSmpld,0.001945896,TRUE,35,0.001933919,0.006193055,0.05
Small,15-May,1,ucseq_Drosophila_sim_WXD1_downSmpld,0.001935312,TRUE,35,0.001933919,0.000720364,0.05
Small,15-May,0,ucseq_Drosophila_sim_WXD1_downSmpld,0.001927786,TRUE,35,0.001933919,-0.003171244,0.05
Small,15-25,25,ucseq_Drosophila_sim_WXD1_downSmpld,0.006461686,TRUE,35,0.001933919,2.341239365,0.05
Small,15-25,20,ucseq_Drosophila_sim_WXD1_downSmpld,0.005071323,TRUE,35,0.001933919,1.62230386,0.05
Small,15-25,15,ucseq_Drosophila_sim_WXD1_downSmpld,0.003814271,TRUE,35,0.001933919,0.972301307,0.05
Small,15-25,10,ucseq_Drosophila_sim_WXD1_downSmpld,0.002806334,TRUE,35,0.001933919,0.451112371,0.05
Small,15-25,5,ucseq_Drosophila_sim_WXD1_downSmpld,0.002165675,TRUE,35,0.001933919,0.119837535,0.05
Small,15-25,2,ucseq_Drosophila_sim_WXD1_downSmpld,0.001974099,TRUE,35,0.001933919,0.020776394,0.05
Small,15-25,1,ucseq_Drosophila_sim_WXD1_downSmpld,0.001944843,TRUE,35,0.001933919,0.005648435,0.05
Small,15-25,0,ucseq_Drosophila_sim_WXD1_downSmpld,0.001927786,TRUE,35,0.001933919,-0.003171244,0.05
Small,00-05,60,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.004201157,TRUE,32,0.001933919,1.172353958,0.05
Small,00-05,50,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.003056953,TRUE,32,0.001933919,0.580703952,0.05
Small,00-05,40,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.002466043,TRUE,32,0.001933919,0.275153129,0.05
Small,00-05,30,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.002130151,TRUE,32,0.001933919,0.101468369,0.05
Small,00-05,25,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.002057804,TRUE,32,0.001933919,0.064058872,0.05
Small,00-05,20,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001995536,TRUE,32,0.001933919,0.031861174,0.05
Small,00-05,15,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001934582,TRUE,32,0.001933919,0.000343013,0.05
Small,00-05,10,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001901667,TRUE,32,0.001933919,-0.016677067,0.05
Small,00-05,5,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001904218,TRUE,32,0.001933919,-0.015357947,0.05
Small,00-05,2,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001917281,TRUE,32,0.001933919,-0.008603468,0.05
Small,00-05,1,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001925272,TRUE,32,0.001933919,-0.004471421,0.05
Small,00-05,0,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001927514,TRUE,32,0.001933919,-0.003311764,0.05
Small,00-00,25,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001811024,TRUE,32,0.001933919,-0.063547264,0.05
Small,00-00,20,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001842168,TRUE,32,0.001933919,-0.047443215,0.05
Small,00-00,15,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001849937,TRUE,32,0.001933919,-0.043425615,0.05
Small,00-00,10,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001856701,TRUE,32,0.001933919,-0.039928406,0.05
Small,00-00,5,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001892118,TRUE,32,0.001933919,-0.02161478,0.05
Small,00-00,2,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001912503,TRUE,32,0.001933919,-0.011073802,0.05
Small,00-00,1,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001923809,TRUE,32,0.001933919,-0.00522789,0.05
Small,00-00,0,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001927514,TRUE,32,0.001933919,-0.003311764,0.05
Small,15-May,25,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.004368636,TRUE,32,0.001933919,1.258954868,0.05
Small,15-May,20,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.003548947,TRUE,32,0.001933919,0.835106368,0.05
Small,15-May,15,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.002871377,TRUE,32,0.001933919,0.484745257,0.05
Small,15-May,10,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.002337344,TRUE,32,0.001933919,0.208605136,0.05
Small,15-May,5,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.002033945,TRUE,32,0.001933919,0.051721698,0.05
Small,15-May,2,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001944666,TRUE,32,0.001933919,0.005557103,0.05
Small,15-May,1,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001934322,TRUE,32,0.001933919,0.000208519,0.05
Small,15-May,0,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001927514,TRUE,32,0.001933919,-0.003311764,0.05
Small,15-25,25,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.006444095,TRUE,32,0.001933919,2.332142963,0.05
Small,15-25,20,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.005062508,TRUE,32,0.001933919,1.617745693,0.05
Small,15-25,15,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.003807595,TRUE,32,0.001933919,0.968849325,0.05
Small,15-25,10,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.002800411,TRUE,32,0.001933919,0.448049538,0.05
Small,15-25,5,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.002163207,TRUE,32,0.001933919,0.118561541,0.05
Small,15-25,2,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001973507,TRUE,32,0.001933919,0.020470383,0.05
Small,15-25,1,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001943957,TRUE,32,0.001933919,0.005190332,0.05
Small,15-25,0,ucseq_Drosophila_sim_WXD1_downSmpld.1,0.001927514,TRUE,32,0.001933919,-0.003311764,0.05
Small,00-05,60,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.004063814,TRUE,28,0.001933919,1.101336165,0.05
Small,00-05,50,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002966382,TRUE,28,0.001933919,0.533870741,0.05
Small,00-05,40,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002416565,TRUE,28,0.001933919,0.249568911,0.05
Small,00-05,30,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002090282,TRUE,28,0.001933919,0.080852748,0.05
Small,00-05,25,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002030269,TRUE,28,0.001933919,0.04982119,0.05
Small,00-05,20,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001976051,TRUE,28,0.001933919,0.021785855,0.05
Small,00-05,15,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001907406,TRUE,28,0.001933919,-0.01370958,0.05
Small,00-05,10,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001882883,TRUE,28,0.001933919,-0.0263897,0.05
Small,00-05,5,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001885188,TRUE,28,0.001933919,-0.025198237,0.05
Small,00-05,2,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001896634,TRUE,28,0.001933919,-0.019279434,0.05
Small,00-05,1,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001904796,TRUE,28,0.001933919,-0.015058868,0.05
Small,00-05,0,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001908441,TRUE,28,0.001933919,-0.013174292,0.05
Small,00-00,25,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001799688,TRUE,28,0.001933919,-0.069408756,0.05
Small,00-00,20,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001829857,TRUE,28,0.001933919,-0.053808915,0.05
Small,00-00,15,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001823004,TRUE,28,0.001933919,-0.05735243,0.05
Small,00-00,10,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001840874,TRUE,28,0.001933919,-0.048112182,0.05
Small,00-00,5,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001875434,TRUE,28,0.001933919,-0.030241602,0.05
Small,00-00,2,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001893393,TRUE,28,0.001933919,-0.020955184,0.05
Small,00-00,1,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001903589,TRUE,28,0.001933919,-0.015683043,0.05
Small,00-00,0,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001908441,TRUE,28,0.001933919,-0.013174292,0.05
Small,15-May,25,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.003993843,TRUE,28,0.001933919,1.065155149,0.05
Small,15-May,20,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.003275743,TRUE,28,0.001933919,0.693836822,0.05
Small,15-May,15,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.00269439,TRUE,28,0.001933919,0.39322773,0.05
Small,15-May,10,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002243286,TRUE,28,0.001933919,0.159968915,0.05
Small,15-May,5,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001994283,TRUE,28,0.001933919,0.031213413,0.05
Small,15-May,2,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001918777,TRUE,28,0.001933919,-0.007829704,0.05
Small,15-May,1,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001912896,TRUE,28,0.001933919,-0.010870487,0.05
Small,15-May,0,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001908441,TRUE,28,0.001933919,-0.013174292,0.05
Small,15-25,25,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.006285925,TRUE,28,0.001933919,2.250356068,0.05
Small,15-25,20,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.004939513,TRUE,28,0.001933919,1.554146637,0.05
Small,15-25,15,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.003712301,TRUE,28,0.001933919,0.919574277,0.05
Small,15-25,10,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002748663,TRUE,28,0.001933919,0.421291509,0.05
Small,15-25,5,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.002139124,TRUE,28,0.001933919,0.106108329,0.05
Small,15-25,2,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001952236,TRUE,28,0.001933919,0.009471584,0.05
Small,15-25,1,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001923997,TRUE,28,0.001933919,-0.005130545,0.05
Small,15-25,0,ucseq_Drosophila_sim_WXD1_downSmpld.3,0.001908441,TRUE,28,0.001933919,-0.013174292,0.05